kind,year_folder,type,slug,date_in_name,modified,size_bytes,path,name,cloudinary_url,upload_status,softr_url
image,2026,icon,sticker-yaaaas-text-green-bold-celebration-slang,2026-03,2026-03-17,32733,images/2026/brieflee_icon_sticker-yaaaas-text-green-bold-celebration-slang_2026-03.png,brieflee_icon_sticker-yaaaas-text-green-bold-celebration-slang_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_icon_sticker-yaaaas-text-green-bold-celebration-slang_2026-03.png,uploaded,
image,2026,illustration,3d-render-macbook-laptop-open-dark-screen-three-quarter-angle,2026-03,2026-03-17,71801,images/2026/brieflee_illustration_3d-render-macbook-laptop-open-dark-screen-three-quarter-angle_2026-03.png,brieflee_illustration_3d-render-macbook-laptop-open-dark-screen-three-quarter-angle_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_3d-render-macbook-laptop-open-dark-screen-three-quarter-angle_2026-03.png,uploaded,
image,2026,illustration,flat-green-screen-backdrop-tripod-stands-studio-colour,2026-03,2026-03-17,33207,images/2026/brieflee_illustration_flat-green-screen-backdrop-tripod-stands-studio-colour_2026-03.png,brieflee_illustration_flat-green-screen-backdrop-tripod-stands-studio-colour_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_flat-green-screen-backdrop-tripod-stands-studio-colour_2026-03.png,uploaded,
image,2026,illustration,flat-red-roses-bouquet-in-cream-vase-blank-label,2026-03,2026-03-17,191196,images/2026/brieflee_illustration_flat-red-roses-bouquet-in-cream-vase-blank-label_2026-03.png,brieflee_illustration_flat-red-roses-bouquet-in-cream-vase-blank-label_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_flat-red-roses-bouquet-in-cream-vase-blank-label_2026-03.png,uploaded,
image,2026,illustration,flat-red-wax-seal-stamp-approved-colour,2026-03,2026-03-17,51191,images/2026/brieflee_illustration_flat-red-wax-seal-stamp-approved-colour_2026-03.png,brieflee_illustration_flat-red-wax-seal-stamp-approved-colour_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_flat-red-wax-seal-stamp-approved-colour_2026-03.png,uploaded,
image,2026,illustration,flat-render-iphone-back-view-black-triple-camera-mockup,2026-03,2026-03-17,60220,images/2026/brieflee_illustration_flat-render-iphone-back-view-black-triple-camera-mockup_2026-03.png,brieflee_illustration_flat-render-iphone-back-view-black-triple-camera-mockup_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_flat-render-iphone-back-view-black-triple-camera-mockup_2026-03.png,uploaded,
image,2026,illustration,flat-render-iphone-back-view-white-triple-camera,2026-03,2026-03-17,64816,images/2026/brieflee_illustration_flat-render-iphone-back-view-white-triple-camera_2026-03.png,brieflee_illustration_flat-render-iphone-back-view-white-triple-camera_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_flat-render-iphone-back-view-white-triple-camera_2026-03.png,uploaded,
image,2026,illustration,flat-woman-green-coat-sunglasses-purple-hair-side-profile-full-body,2026-03,2026-03-17,60213,images/2026/brieflee_illustration_flat-woman-green-coat-sunglasses-purple-hair-side-profile-full-body_2026-03.png,brieflee_illustration_flat-woman-green-coat-sunglasses-purple-hair-side-profile-full-body_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_flat-woman-green-coat-sunglasses-purple-hair-side-profile-full-body_2026-03.png,uploaded,
image,2026,illustration,flat-woman-side-profile-light-blue-cap-brown-hair-portrait,2026-03,2026-03-17,84355,images/2026/brieflee_illustration_flat-woman-side-profile-light-blue-cap-brown-hair-portrait_2026-03.png,brieflee_illustration_flat-woman-side-profile-light-blue-cap-brown-hair-portrait_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_flat-woman-side-profile-light-blue-cap-brown-hair-portrait_2026-03.png,uploaded,
image,2026,illustration,flat-yellow-sticky-note-blank-adhesive-strip-paper,2026-03,2026-03-17,286010,images/2026/brieflee_illustration_flat-yellow-sticky-note-blank-adhesive-strip-paper_2026-03.png,brieflee_illustration_flat-yellow-sticky-note-blank-adhesive-strip-paper_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_flat-yellow-sticky-note-blank-adhesive-strip-paper_2026-03.png,uploaded,
image,2026,illustration,flat-yellow-sticky-note-blank-curled-corner,2026-03,2026-03-17,44153,images/2026/brieflee_illustration_flat-yellow-sticky-note-blank-curled-corner_2026-03.png,brieflee_illustration_flat-yellow-sticky-note-blank-curled-corner_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_flat-yellow-sticky-note-blank-curled-corner_2026-03.png,uploaded,
image,2026,illustration,pixel-art-mouse-cursor-pointer-arrow-retro-white,2026-03,2026-03-17,8044,images/2026/brieflee_illustration_pixel-art-mouse-cursor-pointer-arrow-retro-white_2026-03.png,brieflee_illustration_pixel-art-mouse-cursor-pointer-arrow-retro-white_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_pixel-art-mouse-cursor-pointer-arrow-retro-white_2026-03.png,uploaded,
image,2026,illustration,red-rubber-stamp-approved-grunge-tilted-mark,2026-03,2026-03-17,63444,images/2026/brieflee_illustration_red-rubber-stamp-approved-grunge-tilted-mark_2026-03.png,brieflee_illustration_red-rubber-stamp-approved-grunge-tilted-mark_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_illustration_red-rubber-stamp-approved-grunge-tilted-mark_2026-03.png,uploaded,
image,2026,infographic,creative-brief-builder-v2-onepager-framework-10-sections-7-audiences,2026-03,2026-03-17,551246,images/2026/brieflee_infographic_creative-brief-builder-v2-onepager-framework-10-sections-7-audiences_2026-03.png,brieflee_infographic_creative-brief-builder-v2-onepager-framework-10-sections-7-audiences_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_infographic_creative-brief-builder-v2-onepager-framework-10-sections-7-audiences_2026-03.png,uploaded,
image,2026,logo,instagram-gradient-camera-icon-colour-official,2026-03,2026-03-17,153001,images/2026/brieflee_logo_instagram-gradient-camera-icon-colour-official_2026-03.png,brieflee_logo_instagram-gradient-camera-icon-colour-official_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_logo_instagram-gradient-camera-icon-colour-official_2026-03.png,uploaded,
image,2026,logo,youtube-play-button-red-white-official-rounded-square,2026-03,2026-03-17,41506,images/2026/brieflee_logo_youtube-play-button-red-white-official-rounded-square_2026-03.png,brieflee_logo_youtube-play-button-red-white-official-rounded-square_2026-03.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_logo_youtube-play-button-red-white-official-rounded-square_2026-03.png,uploaded,
image,2026,social-post,brand-fans-laughing-group-photo-organic-shoutouts-periwinkle,2026-02,2026-02-11,1865493,images/2026/brieflee_social-post_brand-fans-laughing-group-photo-organic-shoutouts-periwinkle_2026-02.png,brieflee_social-post_brand-fans-laughing-group-photo-organic-shoutouts-periwinkle_2026-02.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_social-post_brand-fans-laughing-group-photo-organic-shoutouts-periwinkle_2026-02.png,uploaded,
image,2026,social-post,brief-swiped-videos-iphone-mockup-creator-content-periwinkle,2026-02,2026-02-11,671186,images/2026/brieflee_social-post_brief-swiped-videos-iphone-mockup-creator-content-periwinkle_2026-02.png,brieflee_social-post_brief-swiped-videos-iphone-mockup-creator-content-periwinkle_2026-02.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_social-post_brief-swiped-videos-iphone-mockup-creator-content-periwinkle_2026-02.png,uploaded,
image,2026,social-post,brief-viral-video-storyboard-ipad-mockup-hand-periwinkle,2026-02,2026-02-11,707331,images/2026/brieflee_social-post_brief-viral-video-storyboard-ipad-mockup-hand-periwinkle_2026-02.png,brieflee_social-post_brief-viral-video-storyboard-ipad-mockup-hand-periwinkle_2026-02.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_social-post_brief-viral-video-storyboard-ipad-mockup-hand-periwinkle_2026-02.png,uploaded,
image,2026,social-post,followers-iphone-mockup-hand-holding-fan-grid-periwinkle,2026-02,2026-02-11,1043470,images/2026/brieflee_social-post_followers-iphone-mockup-hand-holding-fan-grid-periwinkle_2026-02.png,brieflee_social-post_followers-iphone-mockup-hand-holding-fan-grid-periwinkle_2026-02.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_social-post_followers-iphone-mockup-hand-holding-fan-grid-periwinkle_2026-02.png,uploaded,
image,2026,social-post,review-ai-pass-fail-storyboard-ipad-mockup-periwinkle,2026-02,2026-02-11,483254,images/2026/brieflee_social-post_review-ai-pass-fail-storyboard-ipad-mockup-periwinkle_2026-02.png,brieflee_social-post_review-ai-pass-fail-storyboard-ipad-mockup-periwinkle_2026-02.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_social-post_review-ai-pass-fail-storyboard-ipad-mockup-periwinkle_2026-02.png,uploaded,
image,2026,social-post,thresholds-quality-bar-ipad-mockup-hands-periwinkle-bg,2026-02,2026-02-11,655140,images/2026/brieflee_social-post_thresholds-quality-bar-ipad-mockup-hands-periwinkle-bg_2026-02.png,brieflee_social-post_thresholds-quality-bar-ipad-mockup-hands-periwinkle-bg_2026-02.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_social-post_thresholds-quality-bar-ipad-mockup-hands-periwinkle-bg_2026-02.png,uploaded,
image,2026,social-post,ugc-creators-woman-selfie-couch-content-check-periwinkle,2026-02,2026-02-11,1543304,images/2026/brieflee_social-post_ugc-creators-woman-selfie-couch-content-check-periwinkle_2026-02.png,brieflee_social-post_ugc-creators-woman-selfie-couch-content-check-periwinkle_2026-02.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_social-post_ugc-creators-woman-selfie-couch-content-check-periwinkle_2026-02.png,uploaded,
image,2026,social-post,visit-brieflee-schedule-demo-cta-ipad-hands-wordmark-periwinkle-v2,2026-02,2026-02-11,1053248,images/2026/brieflee_social-post_visit-brieflee-schedule-demo-cta-ipad-hands-wordmark-periwinkle-v2_2026-02.png,brieflee_social-post_visit-brieflee-schedule-demo-cta-ipad-hands-wordmark-periwinkle-v2_2026-02.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_social-post_visit-brieflee-schedule-demo-cta-ipad-hands-wordmark-periwinkle-v2_2026-02.png,uploaded,
image,2026,social-post,visit-brieflee-schedule-demo-cta-ipad-hands-wordmark-periwinkle,2026-02,2026-02-11,1053249,images/2026/brieflee_social-post_visit-brieflee-schedule-demo-cta-ipad-hands-wordmark-periwinkle_2026-02.png,brieflee_social-post_visit-brieflee-schedule-demo-cta-ipad-hands-wordmark-periwinkle_2026-02.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_social-post_visit-brieflee-schedule-demo-cta-ipad-hands-wordmark-periwinkle_2026-02.png,uploaded,
image,2026,social-post,watch-video-10-times-feels-flat-quote-text-blue-bg,2026-02,2026-02-11,55345,images/2026/brieflee_social-post_watch-video-10-times-feels-flat-quote-text-blue-bg_2026-02.png,brieflee_social-post_watch-video-10-times-feels-flat-quote-text-blue-bg_2026-02.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_social-post_watch-video-10-times-feels-flat-quote-text-blue-bg_2026-02.png,uploaded,
image,2026,social-post,who-uses-us-photo-grid-brands-creators-marketing-teams-periwinkle,2026-02,2026-02-11,1529600,images/2026/brieflee_social-post_who-uses-us-photo-grid-brands-creators-marketing-teams-periwinkle_2026-02.png,brieflee_social-post_who-uses-us-photo-grid-brands-creators-marketing-teams-periwinkle_2026-02.png,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_social-post_who-uses-us-photo-grid-brands-creators-marketing-teams-periwinkle_2026-02.png,uploaded,
video,2025,asset,bev-brieflee,2025-05,2025-05-20,47572022,videos/2025/brieflee_asset_bev-brieflee_2025-05.mp4,brieflee_asset_bev-brieflee_2025-05.mp4,,deleted from local folder before upload,
video,2025,asset,brieflee-copy-of-bev-webcam-1,2025-10,2025-10-24,322778234,videos/2025/brieflee_asset_brieflee-copy-of-bev-webcam-1_2025-10.mp4,brieflee_asset_brieflee-copy-of-bev-webcam-1_2025-10.mp4,,deleted from local folder before upload,
video,2025,asset,brieflee-copy-of-bev-webcam,2025-10,2025-10-24,322778234,videos/2025/brieflee_asset_brieflee-copy-of-bev-webcam_2025-10.mp4,brieflee_asset_brieflee-copy-of-bev-webcam_2025-10.mp4,,deleted from local folder before upload,
video,2025,asset,brieflee-end-credit,2025-10,2025-10-23,27612,videos/2025/brieflee_asset_brieflee-end-credit_2025-10-v2.mp4,brieflee_asset_brieflee-end-credit_2025-10-v2.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_asset_brieflee-end-credit_2025-10-v2.mp4,uploaded,
video,2025,asset,brieflee-end-credit,2025-10,2025-10-23,28433,videos/2025/brieflee_asset_brieflee-end-credit_2025-10.mp4,brieflee_asset_brieflee-end-credit_2025-10.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_asset_brieflee-end-credit_2025-10.mp4,uploaded,
video,2025,asset,brieflee-example-1,2025-12,2025-12-09,8187176,videos/2025/brieflee_asset_brieflee-example-1_2025-12.mp4,brieflee_asset_brieflee-example-1_2025-12.mp4,,deleted from local folder before upload,
video,2025,asset,brieflee-opening-line,2025-10,2025-10-24,2880024,videos/2025/brieflee_asset_brieflee-opening-line_2025-10-v2.mp4,brieflee_asset_brieflee-opening-line_2025-10-v2.mp4,,deleted from local folder before upload,
video,2025,asset,brieflee-opening-line,2025-10,2025-10-24,2185263,videos/2025/brieflee_asset_brieflee-opening-line_2025-10.mp4,brieflee_asset_brieflee-opening-line_2025-10.mp4,,deleted from local folder before upload,
video,2025,asset,new-brieflee-1200-x-800,2025-12,2025-12-09,2511929,videos/2025/brieflee_asset_new-brieflee-1200-x-800_2025-12.mp4,brieflee_asset_new-brieflee-1200-x-800_2025-12.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_asset_new-brieflee-1200-x-800_2025-12.mp4,uploaded,
video,2025,demo,bev-brieflee-demo,2025-10,2025-10-24,208692475,videos/2025/brieflee_demo_bev-brieflee-demo_2025-10.mp4,brieflee_demo_bev-brieflee-demo_2025-10.mp4,,deleted from local folder before upload,
video,2025,demo,brieflee-demo-test,2025-10,2025-10-24,17810499,videos/2025/brieflee_demo_brieflee-demo-test_2025-10.mp4,brieflee_demo_brieflee-demo-test_2025-10.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo_brieflee-demo-test_2025-10.mp4,uploaded,
video,2025,demo,brieflee-demo-youtube-v1,2025-10,2025-10-24,73604969,videos/2025/brieflee_demo_brieflee-demo-youtube-v1_2025-10.mp4,brieflee_demo_brieflee-demo-youtube-v1_2025-10.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo_brieflee-demo-youtube-v1_2025-10.mp4,uploaded,
video,2025,demo,brieflee-demo,2025-07,2025-07-20,65201401,videos/2025/brieflee_demo_brieflee-demo_2025-07.mp4,brieflee_demo_brieflee-demo_2025-07.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo_brieflee-demo_2025-07.mp4,uploaded,
video,2025,demo,brieflee-personal-demo,2025-10,2025-10-24,52456598,videos/2025/brieflee_demo_brieflee-personal-demo_2025-10-v2.mp4,brieflee_demo_brieflee-personal-demo_2025-10-v2.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo_brieflee-personal-demo_2025-10-v2.mp4,uploaded,
video,2025,demo,brieflee-personal-demo,2025-10,2025-10-24,29948856,videos/2025/brieflee_demo_brieflee-personal-demo_2025-10-v3.mp4,brieflee_demo_brieflee-personal-demo_2025-10-v3.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo_brieflee-personal-demo_2025-10-v3.mp4,uploaded,
video,2025,demo,brieflee-personal-demo,2025-10,2025-10-24,52154895,videos/2025/brieflee_demo_brieflee-personal-demo_2025-10.mp4,brieflee_demo_brieflee-personal-demo_2025-10.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo_brieflee-personal-demo_2025-10.mp4,uploaded,
video,2025,demo,personal-loom-style-brieflee-demo,2025-10,2025-10-24,46667757,videos/2025/brieflee_demo_personal-loom-style-brieflee-demo_2025-10.mp4,brieflee_demo_personal-loom-style-brieflee-demo_2025-10.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo_personal-loom-style-brieflee-demo_2025-10.mp4,uploaded,
video,2025,demo-screenshot,feature-1-brief-creation-walkthrough-v2,2025-10,2025-10-23,10331150,videos/2025/brieflee_demo-screenshot_feature-1-brief-creation-walkthrough-v2_2025-10.mp4,brieflee_demo-screenshot_feature-1-brief-creation-walkthrough-v2_2025-10.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo-screenshot_feature-1-brief-creation-walkthrough-v2_2025-10.mp4,uploaded,
video,2025,demo-screenshot,feature-1-brief-creation-walkthrough,2025-10,2025-10-23,13805779,videos/2025/brieflee_demo-screenshot_feature-1-brief-creation-walkthrough_2025-10.mp4,brieflee_demo-screenshot_feature-1-brief-creation-walkthrough_2025-10.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo-screenshot_feature-1-brief-creation-walkthrough_2025-10.mp4,uploaded,
video,2025,demo-screenshot,feature-3-brand-guidelines-walkthrough,2025-10,2025-10-23,51549054,videos/2025/brieflee_demo-screenshot_feature-3-brand-guidelines-walkthrough_2025-10.mp4,brieflee_demo-screenshot_feature-3-brand-guidelines-walkthrough_2025-10.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo-screenshot_feature-3-brand-guidelines-walkthrough_2025-10.mp4,uploaded,
video,2025,demo-screenshot,feature-4-analyse-content-walkthrough,2025-10,2025-10-23,6271993,videos/2025/brieflee_demo-screenshot_feature-4-analyse-content-walkthrough_2025-10.mp4,brieflee_demo-screenshot_feature-4-analyse-content-walkthrough_2025-10.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo-screenshot_feature-4-analyse-content-walkthrough_2025-10.mp4,uploaded,
video,2025,explainer,brieflee-explainer-video-24-10-25,2025-10,2025-10-24,170998194,videos/2025/brieflee_explainer_brieflee-explainer-video-24-10-25_2025-10-v2.mp4,brieflee_explainer_brieflee-explainer-video-24-10-25_2025-10-v2.mp4,,deleted from local folder before upload,
video,2025,explainer,brieflee-explainer-video-24-10-25,2025-10,2025-10-24,173512517,videos/2025/brieflee_explainer_brieflee-explainer-video-24-10-25_2025-10.mp4,brieflee_explainer_brieflee-explainer-video-24-10-25_2025-10.mp4,,deleted from local folder before upload,
video,2025,explainer,brieflee-explainer-video,2025-05,2025-05-02,51144096,videos/2025/brieflee_explainer_brieflee-explainer-video_2025-05.mp4,brieflee_explainer_brieflee-explainer-video_2025-05.mp4,,deleted from local folder before upload,
video,2025,feature,brieflee-features-800-x-800-px,2025-07,2025-07-25,6167444,videos/2025/brieflee_feature_brieflee-features-800-x-800-px_2025-07-v2.mp4,brieflee_feature_brieflee-features-800-x-800-px_2025-07-v2.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_feature_brieflee-features-800-x-800-px_2025-07-v2.mp4,uploaded,
video,2025,feature,brieflee-features-800-x-800-px,2025-07,2025-07-25,5568548,videos/2025/brieflee_feature_brieflee-features-800-x-800-px_2025-07-v3.mp4,brieflee_feature_brieflee-features-800-x-800-px_2025-07-v3.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_feature_brieflee-features-800-x-800-px_2025-07-v3.mp4,uploaded,
video,2025,feature,brieflee-features-800-x-800-px,2025-07,2025-07-25,6178791,videos/2025/brieflee_feature_brieflee-features-800-x-800-px_2025-07-v4.mp4,brieflee_feature_brieflee-features-800-x-800-px_2025-07-v4.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_feature_brieflee-features-800-x-800-px_2025-07-v4.mp4,uploaded,
video,2025,feature,brieflee-features-800-x-800-px,2025-07,2025-07-25,8786274,videos/2025/brieflee_feature_brieflee-features-800-x-800-px_2025-07.mp4,brieflee_feature_brieflee-features-800-x-800-px_2025-07.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_feature_brieflee-features-800-x-800-px_2025-07.mp4,uploaded,
video,2025,hero,brieflee-hero-video,2025-12,2025-12-15,1918640,videos/2025/brieflee_hero_brieflee-hero-video_2025-12.mp4,brieflee_hero_brieflee-hero-video_2025-12.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_hero_brieflee-hero-video_2025-12.mp4,uploaded,
video,2025,hero,copy-of-new-brieflee-hero,2025-12,2025-12-15,3383731,videos/2025/brieflee_hero_copy-of-new-brieflee-hero_2025-12.mp4,brieflee_hero_copy-of-new-brieflee-hero_2025-12.mp4,,deleted from local folder before upload,
video,2025,hero,new-brieflee-hero,2025-12,2025-12-08,12616596,videos/2025/brieflee_hero_new-brieflee-hero_2025-12-v2.mp4,brieflee_hero_new-brieflee-hero_2025-12-v2.mp4,,deleted from local folder before upload,
video,2025,hero,new-brieflee-hero,2025-12,2025-12-08,12622416,videos/2025/brieflee_hero_new-brieflee-hero_2025-12-v3.mp4,brieflee_hero_new-brieflee-hero_2025-12-v3.mp4,,deleted from local folder before upload,
video,2025,hero,new-brieflee-hero,2025-12,2025-12-09,12761675,videos/2025/brieflee_hero_new-brieflee-hero_2025-12-v4.mp4,brieflee_hero_new-brieflee-hero_2025-12-v4.mp4,,deleted from local folder before upload,
video,2025,hero,new-brieflee-hero,2025-12,2025-12-09,13168120,videos/2025/brieflee_hero_new-brieflee-hero_2025-12-v5.mp4,brieflee_hero_new-brieflee-hero_2025-12-v5.mp4,,deleted from local folder before upload,
video,2025,hero,new-brieflee-hero,2025-12,2025-12-15,1604998,videos/2025/brieflee_hero_new-brieflee-hero_2025-12-v6.mp4,brieflee_hero_new-brieflee-hero_2025-12-v6.mp4,,deleted from local folder before upload,
video,2025,hero,new-brieflee-hero,2025-12,2025-12-15,1249180,videos/2025/brieflee_hero_new-brieflee-hero_2025-12-v7.mp4,brieflee_hero_new-brieflee-hero_2025-12-v7.mp4,,deleted from local folder before upload,
video,2025,hero,new-brieflee-hero,2025-12,2025-12-15,3403202,videos/2025/brieflee_hero_new-brieflee-hero_2025-12-v8.mp4,brieflee_hero_new-brieflee-hero_2025-12-v8.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_hero_new-brieflee-hero_2025-12-v8.mp4,uploaded,
video,2025,hero,new-brieflee-hero,2025-12,2025-12-08,11821008,videos/2025/brieflee_hero_new-brieflee-hero_2025-12-v9.mp4,brieflee_hero_new-brieflee-hero_2025-12-v9.mp4,,deleted from local folder before upload,
video,2025,hero,new-brieflee-hero,2025-12,2025-12-08,12913174,videos/2025/brieflee_hero_new-brieflee-hero_2025-12.mp4,brieflee_hero_new-brieflee-hero_2025-12.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_hero_new-brieflee-hero_2025-12.mp4,uploaded,
video,2025,screen-recording,screenstory-08-12-2025-022405,2025-12,2025-12-08,2922157,videos/2025/brieflee_screen-recording_screenstory-08-12-2025-022405_2025-12.mp4,brieflee_screen-recording_screenstory-08-12-2025-022405_2025-12.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_screen-recording_screenstory-08-12-2025-022405_2025-12.mp4,uploaded,
video,2025,screen-recording,screenstory-18-12-2025-092043,2025-12,2025-12-18,22611482,videos/2025/brieflee_screen-recording_screenstory-18-12-2025-092043_2025-12.gif,brieflee_screen-recording_screenstory-18-12-2025-092043_2025-12.gif,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_screen-recording_screenstory-18-12-2025-092043_2025-12.gif,uploaded,
video,2025,screen-recording,screenstory-18-12-2025-092633,2025-12,2025-12-18,4582444,videos/2025/brieflee_screen-recording_screenstory-18-12-2025-092633_2025-12.gif,brieflee_screen-recording_screenstory-18-12-2025-092633_2025-12.gif,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_screen-recording_screenstory-18-12-2025-092633_2025-12.gif,uploaded,
video,2025,screen-recording,screenstory-18-12-2025-092740,2025-12,2025-12-18,6421116,videos/2025/brieflee_screen-recording_screenstory-18-12-2025-092740_2025-12.gif,brieflee_screen-recording_screenstory-18-12-2025-092740_2025-12.gif,https://res.cloudinary.com/dchroynzv/image/upload/brieflee_screen-recording_screenstory-18-12-2025-092740_2025-12.gif,uploaded,
video,2025,screen-recording,screenstory-18-12-2025-093010,2025-12,2025-12-18,1886950,videos/2025/brieflee_screen-recording_screenstory-18-12-2025-093010_2025-12.mp4,brieflee_screen-recording_screenstory-18-12-2025-093010_2025-12.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_screen-recording_screenstory-18-12-2025-093010_2025-12.mp4,uploaded,
video,2026,asset,brieflee-influencer-marketing-simplified,2026-01,2026-01-17,28884335,videos/2026/brieflee_asset_brieflee-influencer-marketing-simplified_2026-01-v2.mp4,brieflee_asset_brieflee-influencer-marketing-simplified_2026-01-v2.mp4,,deleted from local folder before upload,
video,2026,asset,brieflee-influencer-marketing-simplified,2026-01,2026-01-17,28884335,videos/2026/brieflee_asset_brieflee-influencer-marketing-simplified_2026-01.mp4,brieflee_asset_brieflee-influencer-marketing-simplified_2026-01.mp4,,deleted from local folder before upload,
video,2026,demo,brieflee-demo-for-socially-powerful,2026-03,2026-03-08,907602082,videos/2026/brieflee_demo_brieflee-demo-for-socially-powerful_2026-03.mp4,brieflee_demo_brieflee-demo-for-socially-powerful_2026-03.mp4,,deleted from local folder before upload,
video,2026,demo,demo-assets-brieflee,2026-01,2026-01-14,5778169,videos/2026/brieflee_demo_demo-assets-brieflee_2026-01-v2.mp4,brieflee_demo_demo-assets-brieflee_2026-01-v2.mp4,,deleted from local folder before upload,
video,2026,demo,demo-assets-brieflee,2026-01,2026-01-14,8320436,videos/2026/brieflee_demo_demo-assets-brieflee_2026-01.mp4,brieflee_demo_demo-assets-brieflee_2026-01.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo_demo-assets-brieflee_2026-01.mp4,uploaded,
video,2026,demo-screenshot,ai-content-analysis-feature-walkthrough-16x9-aspect,2026-01,2026-01-13,7132289,videos/2026/brieflee_demo-screenshot_ai-content-analysis-feature-walkthrough-16x9-aspect_2026-01.mp4,brieflee_demo-screenshot_ai-content-analysis-feature-walkthrough-16x9-aspect_2026-01.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo-screenshot_ai-content-analysis-feature-walkthrough-16x9-aspect_2026-01.mp4,uploaded,
video,2026,demo-screenshot,ai-content-analysis-feature-walkthrough-9x16-aspect,2026-01,2026-01-13,1393092,videos/2026/brieflee_demo-screenshot_ai-content-analysis-feature-walkthrough-9x16-aspect_2026-01.mp4,brieflee_demo-screenshot_ai-content-analysis-feature-walkthrough-9x16-aspect_2026-01.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo-screenshot_ai-content-analysis-feature-walkthrough-9x16-aspect_2026-01.mp4,uploaded,
video,2026,demo-screenshot,ai-results-feature-walkthrough-16x9-aspect,2026-01,2026-01-13,30365231,videos/2026/brieflee_demo-screenshot_ai-results-feature-walkthrough-16x9-aspect_2026-01.mp4,brieflee_demo-screenshot_ai-results-feature-walkthrough-16x9-aspect_2026-01.mp4,https://res.cloudinary.com/dchroynzv/video/upload/brieflee_demo-screenshot_ai-results-feature-walkthrough-16x9-aspect_2026-01.mp4,uploaded,
